,logFC,AveExpr,t,P.Value,adj.P.Val,B,g
KCNJ12,0.0728361055228206,0.0960821544341909,2.33856707602322,0.0274249225859489,0.105978239792196,-4.16565122320254,UP
LINC00837,0.0551555440511119,0.0842951134530517,2.33836191894978,0.02743726407444,0.105978239792196,-4.16605475204487,UP
TMEM74,0.0728446301286471,0.0960878375047418,2.33823949583492,0.0274446310112553,0.105978239792196,-4.16629553845134,UP
HERC1,2.86128799728709,3.70183403167535,2.33780874950366,0.0274705659778159,0.105978239792196,-4.167142682207,UP
MORN3,0.0728559501823649,0.0960953842072204,2.33780445518111,0.0274708246489348,0.105978239792196,-4.16715112729579,UP
PPP2R5B,-1.14036229042051,0.484876606450552,-2.33766737971345,0.0274790826416173,0.105978239792196,-4.16742069065249,DOWN
LINC00176,0.0551406484415826,0.0842851830466989,2.33736282497364,0.0274974383928123,0.105978239792196,-4.16801957107241,UP
LAMP1,2.0907887108719,4.83860660176768,2.33716074573357,0.0275096240452062,0.105978239792196,-4.16841691464913,UP
MAGIX,1.80678255366138,1.60273548125178,2.33712561707363,0.0275117428541656,0.105978239792196,-4.16848598503978,UP
IL12B,0.0728802213403539,0.096111564979213,2.3368715470685,0.0275270716963509,0.105978239792196,-4.16898552064739,UP
DCAF17,2.52921291956785,2.48833308031318,2.33679254259005,0.0275318398744458,0.105978239792196,-4.16914084690084,UP
FILIP1,-0.950580136499881,0.428442514306948,-2.33650350685261,0.0275492905524423,0.105978239792196,-4.1697090750054,DOWN
GRWD1,-1.43051674064262,1.13476420611656,-2.33640307783133,0.027555356369251,0.105978239792196,-4.1699065022676,DOWN
KRT222,-0.347888925405593,0.302352940301899,-2.33639961853215,0.0275555653293391,0.105978239792196,-4.16991330259478,DOWN
SEPW1,-2.21565083135094,7.29177351543809,-2.33611132793831,0.02757298470218,0.105978239792196,-4.17048000455999,DOWN
ACOX3,-1.86491816331144,1.17387549833411,-2.3360994050672,0.0275737053339052,0.105978239792196,-4.17050344075751,DOWN
PLCXD3,2.02364085082461,1.39661865130205,2.33545550253659,0.0276126490804973,0.105978239792196,-4.17176901381468,UP
KCNS1,0.0551118518364398,0.084265985309937,2.33542716277281,0.0276143642456772,0.105978239792196,-4.1718247097001,UP
ENPP4,-1.54846246187231,1.00837723201086,-2.33532807707035,0.027620361826288,0.105978239792196,-4.17201943853135,DOWN
FCHO1,2.7186969538121,3.27983227222576,2.33515721400236,0.0276307068290521,0.105978239792196,-4.17235521581901,UP
NBPF1,1.75596719820269,2.36912644914567,2.33500040587718,0.0276402039804016,0.105978239792196,-4.17266335865504,UP
PNPLA3,1.71007964933659,1.80736822850477,2.33453116640011,0.0276686414778917,0.105978239792196,-4.1735853791884,UP
ZFP3,0.055096024537992,0.0842554337776385,2.33436093519406,0.0276789646657427,0.105978239792196,-4.17391984131937,UP
RIMBP3,0.0550948800085836,0.0842546707580328,2.33428376817794,0.0276836453984483,0.105978239792196,-4.17407145021123,UP
GPR83,1.64932367841538,1.78581389499501,2.33413487165341,0.0276926790826593,0.105978239792196,-4.17436397588763,UP
CCNF,-0.770338247167734,0.548513253510941,-2.33362402061397,0.0277236933294201,0.105978239792196,-4.17536751477337,DOWN
EBF2,1.5156243052955,1.19284453098614,2.33359699701442,0.0277253348403278,0.105978239792196,-4.1754205972167,UP
RAB1A,-2.47550389222757,3.37845333950794,-2.3334495717779,0.0277342915435065,0.105978239792196,-4.17571017756817,DOWN
FAM189A1,0.0550820548587541,0.0842461206581465,2.33341847334058,0.0277361812417246,0.105978239792196,-4.17577126123913,UP
TNNI3,0.0729708869925202,0.0961720087473239,2.33338499124063,0.0277382159147366,0.105978239792196,-4.17583702632352,UP
BLOC1S6,2.27698827880673,5.05018459826859,2.33328281762598,0.0277444257433347,0.105978239792196,-4.17603771058908,UP
SNRPA,-2.55388914649437,2.66455792496307,-2.33319456893114,0.0277497902754428,0.105978239792196,-4.17621103967501,DOWN
DHRS4L2,-0.977743860755155,0.49429593394014,-2.33298135626905,0.0277627551248628,0.105978239792196,-4.1766297928213,DOWN
HSPA2,2.17938391275836,1.74126706309005,2.33281951715063,0.0277725997880864,0.105978239792196,-4.17694763103887,UP
ST8SIA2,0.0550725562076413,0.0842397882240713,2.33277691375693,0.0277751918796294,0.105978239792196,-4.1770312981076,UP
ZNF594,1.7432331950362,1.43820645824142,2.33269680238089,0.0277800666439111,0.105978239792196,-4.17718862290951,UP
FOXC1,2.04392364522914,1.83139205176007,2.33250942945062,0.0277914713062439,0.105978239792196,-4.17755657715248,UP
CPB2-AS1,-0.331933669363091,0.21040662804544,-2.3320735584376,0.0278180176185798,0.105978239792196,-4.17841244671986,DOWN
OGG1,1.83119342320769,2.44731836240681,2.3314807852289,0.0278541570559216,0.105978239792196,-4.17957624165867,UP
LIME1,-1.39260087383718,0.563962362870137,-2.33139497216951,0.0278593923461807,0.105978239792196,-4.17974470312158,DOWN
PNMAL2,0.0550512033386458,0.0842255529780743,2.33133252868738,0.027863202467887,0.105978239792196,-4.17986728475336,UP
ZCWPW2,1.8184480394359,1.33973529840768,2.3306763442248,0.0279032697266847,0.105978239792196,-4.18115530026365,UP
C1orf158,1.5672751084488,1.32524926617172,2.33045914281639,0.027916543835094,0.105978239792196,-4.18158159046326,UP
SPTSSB,0.0730535130250292,0.0962270927689966,2.33020551984309,0.0279320511154056,0.105978239792196,-4.1820793310138,UP
AKAP8L,-1.05514888814741,0.704702906288557,-2.3301722282755,0.0279340872467735,0.105978239792196,-4.18214466383995,DOWN
SLC51B,-0.917438088282364,0.405574767685198,-2.3300392732027,0.0279422202061394,0.105978239792196,-4.18240557468122,DOWN
DMXL2,1.75523348030422,1.98129790036249,2.32990717069285,0.0279503031539202,0.105978239792196,-4.18266480294889,UP
HIST2H2AA3,-0.809452406065064,0.510785078107219,-2.32982233861736,0.0279554948938003,0.105978239792196,-4.18283126619017,DOWN
C1QTNF6,2.65861066743563,3.07697465241717,2.32977428494016,0.0279584361788626,0.105978239792196,-4.1829255586349,UP
SRP19,-2.65603310827432,3.57788947598813,-2.32971503632472,0.0279620630761252,0.105978239792196,-4.18304181641529,DOWN
AKT3,2.20939416991196,2.30477991406045,2.32960749478365,0.0279686473163966,0.105978239792196,-4.18325282982418,UP
TMEM167A,-2.1990298750991,3.84418706522529,-2.32934098202122,0.0279849706823745,0.105978239792196,-4.18377574268961,DOWN
WNT5A,-0.998075871551445,0.579651192389408,-2.32829479966755,0.0280491313129059,0.105978239792196,-4.18582803765987,DOWN
ESAM,2.86652040805807,3.36182876496362,2.32786152723893,0.0280757424792341,0.105978239792196,-4.18667781363055,UP
USP17L7,0.0731227733767712,0.0962732663368246,2.32753900074259,0.0280955666946687,0.105978239792196,-4.18731031767087,UP
CAPN1,-2.17292188956427,3.23215332048861,-2.32743685995772,0.0281018474798605,0.105978239792196,-4.18751061332735,DOWN
SHISA7,0.0731268996116467,0.0962760171600749,2.32738010476662,0.0281053379926832,0.105978239792196,-4.18762190645936,UP
IGF2-AS,0.0731313245768334,0.0962789671368661,2.32720970073587,0.0281158204235596,0.105978239792196,-4.18795604683757,UP
TRIM9,0.0549891062330475,0.0841841549076755,2.32711511435315,0.02812164045933,0.105978239792196,-4.18814151174898,UP
MAT2A,-2.1503331507017,2.91034397353698,-2.32707925153665,0.0281238474372531,0.105978239792196,-4.18821183026184,DOWN
DCAF12L2,0.0731423521020797,0.0962863188203636,2.32678501485706,0.0281419605681969,0.105978239792196,-4.18878873248546,UP
PRDM5,2.05255849369373,2.00301788642311,2.32645612629271,0.0281622194574305,0.105978239792196,-4.18943352002751,UP
HRNR,0.0549634819680284,0.0841670720643294,2.32536750470518,0.0282293713570427,0.105978239792196,-4.19156734786942,UP
DHRS9,-2.5197821584225,1.78734373215184,-2.32535188871332,0.0282303356953558,0.105978239792196,-4.19159795237945,DOWN
HINFP,2.34596108201947,5.62853627873741,2.32533771300436,0.028231211117536,0.105978239792196,-4.19162573408144,UP
PCDH20,0.0549621673418097,0.0841661956468503,2.32527773100886,0.0282349155851643,0.105978239792196,-4.19174328621,UP
TMEM134,-1.55574381542337,1.43946331586463,-2.32520797268712,0.0282392243931375,0.105978239792196,-4.19187999542389,DOWN
GIPR,1.50402256329589,1.35554611413734,2.32471162671428,0.0282698998428358,0.105978239792196,-4.19285263539954,UP
VIP,-1.07065046328023,0.472185846257958,-2.32463685346157,0.0282745236546672,0.105978239792196,-4.19299914950132,DOWN
ZNF511,-1.80114595169886,0.962520345144922,-2.32441765958374,0.0282880820928496,0.105978239792196,-4.19342863038032,DOWN
IZUMO2,2.59435375432206,2.88017411159453,2.3242057772086,0.0283011939085523,0.105978239792196,-4.19384376048368,UP
ADAMTS12,0.0732140437575214,0.0963341132573247,2.32402342619511,0.0283124826875585,0.105978239792196,-4.19420101175075,UP
TMEM257,0.0732214533204015,0.0963390529659114,2.32373794721273,0.0283301640444499,0.105978239792196,-4.1947602688294,UP
CNDP2,-2.21990887750545,4.720312149711,-2.32369181411701,0.0283330222778227,0.105978239792196,-4.19485064000322,DOWN
CLLU1,1.86258638902134,1.95325952870504,2.32360788715516,0.0283382227517657,0.105978239792196,-4.19501504347027,UP
HPCAL4,0.0549376414045857,0.0841498450220343,2.32360085357947,0.0283386586217738,0.105978239792196,-4.19502882127869,UP
SLITRK1,0.0549353610850721,0.0841483248090252,2.32344474799539,0.0283483340439077,0.105978239792196,-4.1953346037325,UP
STOX1,0.0732377978516328,0.0963499493200657,2.32310818034942,0.0283692047545906,0.105978239792196,-4.19599383337414,UP
OSBPL10-AS1,2.54154296883633,2.38536435207688,2.32266892680632,0.0283964641449946,0.105978239792196,-4.19685409937107,UP
ASAP1,2.57728132506845,2.55536881488207,2.32257063319944,0.0284025673632862,0.105978239792196,-4.19704659029951,UP
PAXBP1-AS1,1.72603423520035,2.34571966469126,2.32222262828757,0.0284241852014828,0.105978239792196,-4.19772805503926,UP
PPEF2,2.18155310268624,1.86566555302922,2.32187309120181,0.0284459133221383,0.105978239792196,-4.19841245361869,UP
RASEF,-2.15411042470678,1.99604400017333,-2.32172554057401,0.0284550899932038,0.105978239792196,-4.19870133984532,DOWN
ASXL1,-1.44762284303586,0.978660991629426,-2.32168583438685,0.0284575599158563,0.105978239792196,-4.19877907771462,DOWN
CBY1,-1.96984795460013,1.29483913350023,-2.3216011518784,0.0284628282429447,0.105978239792196,-4.19894486859478,DOWN
RPS6KB1,1.99052370212863,3.45391557561271,2.32135808900466,0.0284779547803508,0.105978239792196,-4.19942071382792,UP
EEF1B2,-2.16910720999039,6.77966813713478,-2.32117503663329,0.0284893515220777,0.105978239792196,-4.19977905496785,DOWN
ITIH5,1.75163374967609,2.73814312732689,2.32109391064294,0.0284944037124324,0.105978239792196,-4.19993786039343,UP
ZNF839,2.33692986342009,2.75809880631409,2.32076158708594,0.0285151079756059,0.105978239792196,-4.20058835159671,UP
IFI35,-2.54273302829018,3.6981190971258,-2.32061142008553,0.0285244681075996,0.105978239792196,-4.20088226920046,DOWN
PTRH1,1.88628753159275,3.20640580869641,2.32053466316752,0.028529253562216,0.105978239792196,-4.20103249858284,UP
MPP4,2.26377271855558,2.72772729334789,2.32029572132956,0.0285441552170093,0.105978239792196,-4.201500137275,UP
PSMA4,-2.23331299461257,6.05350522326192,-2.32010066875247,0.028556324970897,0.105978239792196,-4.20188185616033,DOWN
DPH3,-1.93424965253374,1.68142430634184,-2.32007445323582,0.0285579609745457,0.105978239792196,-4.20193315847656,DOWN
RSPO3,1.80475143674827,1.25069237525115,2.31990387058496,0.0285686084307698,0.105978239792196,-4.20226697012736,UP
SLC30A2,2.218001446566,2.12898344733179,2.31940319931591,0.0285998803204029,0.105978239792196,-4.20324663747466,UP
SH3GL2,0.0733358139748968,0.0964152934022417,2.3193305513602,0.0286044204983839,0.105978239792196,-4.20338877692056,UP
LIN28B,0.0548731519728193,0.0841068520675233,2.31917322511592,0.0286142549499771,0.105978239792196,-4.2036965838953,UP
ATPIF1,-2.60925927232689,6.3435448194529,-2.31917289484795,0.0286142755982449,0.105978239792196,-4.20369723004653,DOWN
EFHC2,0.106878456229587,0.118777054905369,2.31882387426527,0.0286361038696418,0.105978239792196,-4.20438003645049,UP
EIF1B,-1.85602077282832,1.57347136915343,-2.31880280981883,0.028637421757434,0.105978239792196,-4.20442124375044,DOWN
MCM6,-1.56686852234658,1.06826868241134,-2.31852105569682,0.0286550548972301,0.105978239792196,-4.20497240163419,DOWN
PLA2G2F,0.0548605616438127,0.0840984585148523,2.31830572713867,0.0286685375702257,0.105978239792196,-4.20539359083792,UP
UIMC1,2.46208322076841,3.05127321380935,2.31823684836141,0.0286728515957901,0.105978239792196,-4.20552831447149,UP
RHOQ,-0.24051275504392,0.20203691754868,-2.31820670518964,0.0286747397134713,0.105978239792196,-4.20558727227563,DOWN
NDUFA1,-2.75030026011167,5.61979484086191,-2.31801158612913,0.0286869643858775,0.105978239792196,-4.20596889865025,DOWN
TMEM72,0.0733889709983259,0.0964507314178611,2.31728120077018,0.0287327669560762,0.105978239792196,-4.20739724846172,UP
RAB39B,0.0733906447196321,0.0964518472320652,2.31721666781259,0.0287368170308427,0.105978239792196,-4.20752343581749,UP
SCLY,2.02323027178887,3.66779106721504,2.31697193769593,0.0287521809708612,0.105978239792196,-4.20800195892008,UP
FKBP6,0.0733973090814994,0.0964562901399768,2.31695970921093,0.0287529488607162,0.105978239792196,-4.20802586853295,UP
ZNF331,1.79812534201996,2.55123241779513,2.31649500901664,0.0287821436487,0.105978239792196,-4.20893440795721,UP
ST7-AS1,0.0734155545192284,0.0964684537651294,2.31625618856512,0.0287971580525864,0.105978239792196,-4.20940128197073,UP
ULBP2,-1.23441589452696,0.537726821447043,-2.31581026386509,0.0288252120071064,0.105978239792196,-4.21027294395644,DOWN
DLST,2.68029776509502,3.9088630539093,2.31564336258553,0.0288357184832097,0.105978239792196,-4.21059916276391,UP
POMT2,2.59307945490926,3.3301160747379,2.3154151919974,0.0288500875250987,0.105978239792196,-4.21104511153692,UP
ATP6V1F,-2.47940627854829,6.09208167921882,-2.31540192365833,0.0288509232994598,0.105978239792196,-4.21107104301028,DOWN
GDI2,-2.64119105381531,4.59039182312321,-2.31464880951887,0.0288983982461049,0.105978239792196,-4.21254276176562,DOWN
RHBDL3,0.0548062246116356,0.0840622338267342,2.31455032376317,0.0289046118708147,0.105978239792196,-4.21273519746367,UP
SLC8A2,0.0548030224720697,0.0840600990670236,2.31432843492712,0.0289186156567576,0.105978239792196,-4.21316873646736,UP
ZNF773,1.75582854159936,1.34004236685943,2.31282054002241,0.0290139454022231,0.105978239792196,-4.21611423282838,UP
CEP44,1.64453617343192,1.69699592905614,2.31276446519367,0.0290174959928633,0.105978239792196,-4.21622374442435,UP
ZNF687,1.15655101670803,1.38506624747129,2.31251169600115,0.0290335059494685,0.105978239792196,-4.21671736979452,UP
KANK1,1.83045451447569,2.77346184884783,2.31198045444304,0.0290671800951578,0.105978239792196,-4.21775470133905,UP
LRRC15,-0.683913417660842,0.336371354462983,-2.31189547715358,0.0290725699050184,0.105978239792196,-4.2179206183238,DOWN
CSTF2,-2.06165134019901,1.82068181232796,-2.31167973834155,0.0290862575482478,0.105978239792196,-4.2183418275903,DOWN
UBXN10,-1.00416573581529,0.436821147205573,-2.31147392891671,0.0290993206896533,0.105978239792196,-4.21874362689633,DOWN
DENND6B,-0.351016123836538,0.221962295007338,-2.31136926713888,0.029105965835131,0.105978239792196,-4.21894794793711,DOWN
LINC00649,1.96822627832019,2.79302764340958,2.31080198200503,0.0291420077486793,0.105978239792196,-4.22005529915909,UP
GLB1L,2.43151335989115,2.40202702115008,2.31076053278297,0.0291446427784558,0.105978239792196,-4.22013620189736,UP
SLC30A9,-2.07833317654436,1.77267206312116,-2.31054358894308,0.0291584379778607,0.105978239792196,-4.22055962874161,DOWN
POU4F2,0.0735814448441237,0.0965790473150596,2.30985805873999,0.0292020691342752,0.105978239792196,-4.22189746375451,UP
ITGB1,-2.29045207547812,4.80258849988451,-2.30980548367017,0.0292054177740936,0.105978239792196,-4.22200005510435,DOWN
SVIL,-2.20189169882236,2.21177539622752,-2.30979858827967,0.0292058569849876,0.105978239792196,-4.22201351017924,DOWN
CCDC81,1.4401607029061,1.42163090765558,2.30975683013234,0.0292085169532309,0.105978239792196,-4.22209499289653,UP
INPP5K,2.46084160570866,3.60767818525245,2.30974971095749,0.0292089704623004,0.105978239792196,-4.22210888445447,UP
APEX1,-2.94917029657582,3.69039257799839,-2.30929302197901,0.0292380760895546,0.105978239792196,-4.22299995787576,DOWN
ELP3,2.54414845535081,3.32573829461216,2.30927574638669,0.0292391776132326,0.105978239792196,-4.22303366307858,UP
RSU1,-2.24430181962834,4.57411509205941,-2.30923891903075,0.0292415259196719,0.105978239792196,-4.22310551381619,DOWN
TOMM40,1.73386143191742,2.34491622507487,2.30921362600689,0.0292431388357871,0.105978239792196,-4.22315486046322,UP
GLRX3,-2.4305811843248,2.16124438611419,-2.30917698413718,0.0292454756025735,0.105978239792196,-4.22322634806638,DOWN
POLD2,-3.08706908336682,3.89941482548111,-2.30866646326464,0.0292780508174533,0.105978239792196,-4.22422228805011,DOWN
LINC00324,0.0736179022480743,0.0966033522510267,2.30845165954589,0.0292917668472041,0.105978239792196,-4.22464129103465,UP
UCN2,0.0736250385544116,0.0966081097885848,2.30817635714459,0.0293093545047197,0.105978239792196,-4.22517826761925,UP
PSMB8,-2.95147172871318,5.45382919314325,-2.30808890884115,0.029314943140726,0.105978239792196,-4.22534882658339,DOWN
AQP7,-1.04675512578514,0.478561404773525,-2.30794743208661,0.0293239866762246,0.105978239792196,-4.22562475361335,DOWN
CCDC65,0.0736525121857828,0.0966264255428323,2.30711646459599,0.0293771554392333,0.105978239792196,-4.22724519634958,UP
WWC2,1.99441062921892,1.37713183689826,2.30677559085042,0.0293989913478104,0.105978239792196,-4.22790981339617,UP
MELK,2.17660362601886,3.30801669689071,2.30566276175217,0.0294703806090069,0.105978239792196,-4.23007910211936,UP
TMPRSS11B,1.17197947912209,1.12209702404494,2.30556719241568,0.029476518846706,0.105978239792196,-4.2302653680423,UP
RAB4B,2.46085163013931,3.52153352884346,2.30555138691027,0.0294775341166136,0.105978239792196,-4.2302961727008,UP
PARP15,1.88910776081463,2.58428528882849,2.30530420632877,0.0294934159562647,0.105978239792196,-4.23077790552465,UP
