Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA.AA.A02Y.01A.43R.A32Y.07	0.016475052189535	0	3.57755250630552e-05	0.201236984240568	0	0.257815192018996	0.070723077579818	0.0585800477796877	0.0866558703897215	0	0	0.0356106210619977	0.0187225507120943	0.0600860999920361	0.0855235202459676	0	0.0288681562440576	0	0	0.0796670520204575	0	0	0.122	0.076607454790004	1.09011298724715
TCGA.AA.A03F.01A.11R.A16W.07	0	0.0208337038537673	0.0814487171649465	0.0496899316846835	0	0.0951224927485579	0	0.00970620809127822	0.197137481948125	0	0.0497619457361163	0	0	0.283772716423479	0	0	0.0391969843807689	0	0	0.173329817968277	0	0	0.05	0.138338856015668	1.04535491301374
TCGA.AA.A03J.01A.21R.A16W.07	0.0193919167730588	0	0	0.161401573778313	0	0	0.0910655565873443	0.0851481267573545	0.152835144000979	0	0.00976039277996429	0.0281978246169111	0	0.162805877073961	0.0602285838118475	0.15923773849153	0.0467401642611571	0	0	0.0231871010675791	0	0	0.227	0.0420668823631761	1.07639543236578
TCGA.AD.6548.01A.11R.1839.07	0.104079109313101	0	0.0224474394290719	0.124141975619847	0	0.136877226530885	0.0390102440855196	0.0583791764100196	0.0122306812251127	0	0.00900057176841267	0.0143801348524692	0	0.254363134776541	0.114920919148619	0.0791738837886997	0.000187947434043555	0	0.00707247324731372	0	0.0180985999467257	0.00563648242361931	0.038	0.175450722890387	1.02151649068761
TCGA.AD.6888.01A.11R.1928.07	0	0.0817115043810937	0.00851612329751317	0.0449838800374151	0	0.307595378392203	0.0117472170911403	0	0.00683012845694113	0	0	0.0768892717955192	0.0229080596406508	0.283213415424115	0.00857909303910887	0	0.0206560092930379	0.111892680763671	0	0.0144772383875914	0	0	0.081	0.0976985420473368	1.05911051375927
TCGA.AD.6889.01A.11R.1928.07	0.0194639196892648	0	0.00652272373804786	0.0124738835174807	0	0.24995039342213	0.014375792471851	0.0651107841705723	0.0811478956067887	0	0.0643499218535049	0	0	0.187587834675617	0.0265221231625723	0.0574572239711519	0.00815431022466642	0.0333562851138946	0	0.142424432461685	0	0.0311024759207718	0.146	0.066788181220143	1.06843782324003
TCGA.AD.6895.01A.11R.1928.07	0.00303052761509576	0	0.00706777405776065	0.287663906760636	0	0.0212853460119287	0.0879318028149722	0.156093148117144	0.0391082507961033	0	0.0808133367594602	0.000968540718468495	0	0.0540882857825233	0.0997445650625996	0.0809887691056322	0.018180548748547	0.0251556451380256	0.0355853097207461	0	0	0.00229424279035665	0.00900000000000001	0.251764821985891	0.997358253512882
TCGA.AD.6965.01A.11R.1928.07	0.0780193320587753	0	0	0.138551117909594	0	0.0729522094059795	0.0499591101815121	0	0.094720956008663	0	0.0671402649205865	0	0	0.335824552216643	0.0489392450551031	0.0682873034577724	0.0121001799288761	0	0	0.0335057288564952	0	0	0.0600000000000001	0.120432428153877	1.05072710383706
TCGA.AM.5821.01A.01R.1653.07	0.0308424549022157	0	0.00630722524315773	0.281622870608488	0	0.0297006326196179	0.0903279779740436	0.0586457706435398	0	0	0.0912875685935771	0	0.0111491516478306	0.0506345158619114	0.172346815097866	0.0997271660198843	0.00567081166986169	0	0	0.0513198730084852	0.00879644344639966	0.011620722663121	0.168	0.0590599087549338	1.08874054014439
TCGA.AU.3779.01A.01R.1723.07	0.0581633623383167	0	0.00668833633382109	0.0316471747502602	0	0.214242722091682	0	0.0440195118440791	0.105872123153759	0	0.07409614739091	0	0	0.258416843388328	0.0206403646274549	0.0265236014954692	0.0141379167284278	0.00671444214207643	0	0.138837453715415	0	0	0.145	0.0676854493193612	1.07316886261543
TCGA.AU.6004.01A.11R.1723.07	0.0725414685810411	0	0.000127504429935757	0.0130489066080773	0	0.197116604088947	0.0182301201317544	0.0243162677762476	0.0551076010417988	0	0.0564850120231295	0	0	0.277765109784374	0.0405549855596349	0.128509957680255	0.0138642532240367	0.00241709373183744	0	0.0968396686938088	0	0.00307544664512153	0.078	0.102252674656158	1.0529818310932
TCGA.AY.4070.01A.01R.1113.07	0.0685948610797423	0	0.0824423720529568	0.0952825521804706	0	0.206232356897541	0.0504608260061413	0.146842322894775	0.0904371685964138	0	0.00541212429098583	0	0.00119442221919925	0.0549556167877268	0.0628000274431059	0.0420865718858901	0.0540514444280306	0.0117986605202629	0.0260884084679227	0	0.00132026424883436	0	0.032	0.184550988422692	1.02227210292831
TCGA.AY.6386.01A.21R.1723.07	0.0285873552966085	0	0.0047961891154406	0.0491125303173849	0	0.224751178758956	0.0276357824868049	0.04856299785659	0.079900322814842	0	0.0620894377888775	0	0	0.323459023182206	0.0498247515061409	0.0157028625599528	0.0184913345816446	0	0	0.0565446317221903	0.00580480488381953	0.00473679712854094	0.264	0.0358339428423789	1.09042911266757
TCGA.AY.A54L.01A.11R.A28H.07	0.0622127315476987	0	0.0393454038971461	0.0355508638097776	0	0.332283644610476	0.109608361707031	0.0234889878978955	0.0844915112259955	0	0.0325441862255484	0	0.0144528061566898	0.109292060416948	0.0114692044249066	0	0.00635413545047669	0.00743224427427583	0	0.121778980356654	0.00969487799847954	0	0.071	0.111425428991421	1.05268719442777
TCGA.AY.A69D.01A.11R.A37K.07	0.127810640239669	0	0.000150532358881441	0.0329074124202763	0	0.295893235177365	0.058386788677832	0.0598426401808332	0.0515435205570297	0	0.0591499238439457	0	0.0121007566735638	0.134566918783796	0.0279062644293556	0.0418869126901551	0	0.031786898489317	0	0.0627395925574119	0.00332796292056829	0	0.053	0.133463750242702	1.03781527687227
TCGA.AY.A71X.01A.12R.A37K.07	0.0157459921500342	0	0.0429155840994648	0.0457069308886949	0	0.332815384200595	0	0.0524628832093846	0.0552743135642488	0	0	0.0448052788071776	0.00195652895921151	0.186054366405753	0.0171623426343933	0.0797458221303996	0.00124303306349573	0	0	0.124111539887147	0	0	0.17	0.0587864446630177	1.07898615022048
TCGA.AZ.4308.01A.01R.1410.07	0.0119878830613082	0.0066157858817232	0.00409034099159123	0.0710349696420702	0	0	0.0383659424800892	0.031136459440771	0.115049618082458	0	0.0474539798983126	0	0	0.397559496272159	0.0509317409915901	0.0717851682800288	0.0242898952098153	0	0	0.11558563583615	0	0.0141130839319322	0.205	0.0499229747811299	1.09690448177791
TCGA.AZ.4313.01A.01R.1410.07	0.0296471663689843	0	0.0119396305791867	0.16978245474337	0	0.163710710891843	0	0.0395340917567426	0.0294756903830873	0	0.0111153672087404	0.01173695537932	0	0.262856172500469	0.0463576215297285	0	0.0379031364029168	0.00488382720360079	0	0.181057175052011	0	0	0.093	0.0910750248410168	1.0693096217883
TCGA.AZ.4315.01A.01R.1410.07	0.0134330024416805	0	0.00584556045851497	0.157888195501129	0	0.082058472266126	0.0636059565203233	0.0871172257777489	0.0557206637105795	0	0.0527976828061105	0	0	0.0881526598461737	0.151957470167002	0.16632673727651	0.0355244174199874	0	0.00981651882655311	0	0.0240397424605629	0.00571569452099798	0.277	0.0325104720436608	1.08388273412092
TCGA.AZ.4615.01A.01R.1410.07	0.0340316576940138	0	0.00908287389534764	0.320169102137789	0	0.180993955544478	0.0700208789567089	0.0428255627687211	0.0245098302105225	0	0.00920739719745341	0	0	0.105196320409888	0.0949097118731871	0.0928426623352779	0.0036278449780548	0	0.0125822019985573	0	0	0	0.054	0.131058515606936	1.05687083953863
TCGA.AZ.5407.01A.01R.1723.07	0.0229231661337195	0	0.0169142042499967	0.225735527567747	0	0.336595111205279	0	0.0383808939703432	0.139959823917178	0	0	0	0.0241861333134225	0.0596078376409627	0.0335830407070534	0.0275627167270213	0.0281282772984934	0	0	0.0464232672687833	0	0	0.204	0.0506523015055425	1.11549172507882
TCGA.AZ.6601.01A.11R.1774.07	0.0810099427404123	0	0	0.0714105607509494	0	0.135979853880827	0.0307957091855292	0.0702206081359783	0.0679185703880583	0	0.0674033241742489	0.000656407262142327	0.00917587995967055	0.205827542984475	0.120877010356462	0.117241395299072	0.00979334502030756	0	0.010722561136275	0	0	0.000967288725591469	0.076	0.10649943414329	1.04969452804972
TCGA.AZ.6601.11A.01R.1774.07	0.149912921730556	0.0107785013325892	0.0844552045414558	0.159481244975435	0	0.189636103651144	0	0.036440464343221	0.0686717894968912	0	0	0.0718809121556802	0	0	0.0160356910017277	0.19195910066327	0	0.00425623074245474	0	0	0.0164918353655754	0	0.00600000000000001	0.288445367003808	0.976467273499221
TCGA.AZ.6605.01A.11R.1839.07	0.115859453750506	0	0.0103619589448128	0.0252935433583323	0	0.173026075013774	0.0145659818378273	0.049611441369174	0.083062571682379	0	0.0296043859347459	0	0	0.269060091549471	0.0690581328952223	0.0850078891930578	0.0130068024314278	0	0.0175721799754697	0.0449094920637997	0	0	0.05	0.138305627390302	1.0346084969103
TCGA.AZ.6605.11A.01R.1839.07	0.021198044474484	0	0.00819798076387139	0.094692656159423	0	0.26553043831264	0	0	0.0297778537532345	0	0	0.045961173000543	0.0830574981626705	0	0.0170766317689695	0.258696916754384	0.00148160195367461	0	0.170816637010697	0	0.00351256788540879	0	0.207	0.0479011910315478	1.06228599053203
TCGA.AZ.6608.01A.11R.1839.07	0.153724228184758	0	0.0444457054629036	0.00275335874453231	0	0.203995566535759	0.236713965608845	0	0	0	0.0689842497880494	0	0	0.232820870150754	0	0	0.00476753306847054	0.0246021859917198	0	0.0143200882022428	0.0128722482619654	0	0.03	0.191944018893491	1.00835805583494
TCGA.CA.5254.01A.21R.1839.07	0.0382471391460521	0.0469704148301629	0	0.0795206157945649	0	0.138997738340521	0	0.00552784574856221	0.145461860821522	0	0	0.0350334126343758	0	0.330738049664649	0.0196578027261639	0.106237948255641	0	0.00370182692224151	0.0122674163240085	0.0330015543248781	0.00463637446665601	0	0.094	0.0900046469445048	1.06715745183211
TCGA.CA.5255.01A.11R.1839.07	0.187294949879451	0	0.0255891253512235	0.0606361906534602	0	0.160178543607419	0	0.0437092422550887	0.0935112146423268	0	0	0	0.0127989990141603	0.106708639285706	0.123138150260934	0	0.0795152210224597	0.0396342969258955	0	0.0672854271018756	0	0	0.016	0.21910796871805	1.00167244189414
TCGA.CA.5256.01A.01R.1410.07	0.0185397071087244	0	0.00352724665965166	0.211469808588167	0	0.167526562482404	0.063150739556421	0.0494858802701498	0.0501359831516407	0	0	0.0226280734609479	0	0.0702713958658557	0.0544137014683386	0.177490982395941	0.0869940393402607	0.000791975579924256	0.0235739040715734	0	0	0	0.261	0.0364931254861551	1.07752483777263
TCGA.CA.5796.01A.01R.1653.07	0.113105390798797	0	0.087547819954001	0.0940514635468583	0	0.369505927547624	0.000353885400660769	0.0145822125568895	0.0841315497167257	0	0	0.0186518566863902	0	0.072376443019676	0.0116562325402595	0.0690496339325473	0.05240654502636	0.00615054203589104	0	0.00643049723731908	0	0	0.015	0.228930405844984	1.00706744119302
TCGA.CA.5797.01A.01R.1653.07	0.0563780913001073	0	0.0487085025148766	0.119467096713876	0	0.0251882264276217	0.0295817957971068	0.0441664867895979	0.0913456022192308	0	0	0.0271513637774884	0	0.26217959471913	0.147108401932048	0.0825394158592811	0.0021444870412489	0.000397484648350296	0.0636434502600356	0	0	0	0.043	0.152202316435635	1.03249042780607
TCGA.CA.6715.01A.21R.1839.07	0.0379201108588109	0	0.0272912691488162	0.0678025035646921	0	0.0916202468305105	0	0.0503611286944656	0.0473141352691445	0	0.0101378931135662	0.00853552119614196	0	0.487111892844602	0.0355435461052543	0.0387005940857382	0	0	0	0.0917293295861934	0	0.00593182870206428	0.113	0.0799866527551763	1.09723624201428
TCGA.CA.6716.01A.11R.1839.07	0.0498943761258261	0	0.0170254293842392	0.0250826705079845	0	0.232344561456121	0.0188992630951984	0.0304647075886013	0.0373691109012943	0	0.0133856036714738	0	0	0.375394829893972	0.0396182369051711	0.119498500602809	0.0313921136036537	0	0	0.0096305962636559	0	0	0.141	0.0687329170175865	1.08188529069961
TCGA.CA.6717.01A.11R.1839.07	0.0936990522687641	0	0.0270763032250971	0.0856913118082419	0	0.0840553034489072	0	0.0693222905263777	0.0922209808322675	0.0120724192435066	0	0.031548131702757	0	0.195606184040694	0.0816532785855999	0.134979407584847	0.0356121209769606	0	0.00146726238933111	0.0495240804098944	0	0.00547187295675345	0.045	0.149706740407972	1.02689275858635
TCGA.CA.6718.01A.11R.1839.07	0.0644839300118751	0	0.0673426324147409	0.113009190778154	0	0.0894414761177061	0.00914992540246231	0.0824232485824581	0.0202446691882292	0.0831500836211194	0.0164824373445627	0.0539490325411289	0	0.0889676542733621	0.19572250781965	0.0657593004232089	0.0238025082149278	0	0.0177815465014508	0	0	0.00828985676496394	0.015	0.228344483496673	1.00941070253631
TCGA.CA.6719.01A.11R.1839.07	0.0398173522310354	0	0	0.100242085625853	0	0.0551716556865492	0.00566911415411185	0.0444613824974495	0.0810318256968047	0	0.00984011955662212	0	0	0.37559206445479	0.0801687221478876	0.147463580537527	0.00906239457563288	0	0	0.0514797028357368	0	0	0.173	0.0575098423704004	1.09184776446573
TCGA.CK.4947.01B.11R.1653.07	0.0325191670234029	0	0.0032562380075816	0.196218040995827	0	0.165712333640545	0.0423739520446554	0.0669740634201041	0.0600787422940682	0	0.0104573377097957	0	0.00386779496834893	0.0488032328122641	0.056838867949275	0.138394580720097	0.0710408456011896	0.00160488183957309	0.0485970252881614	0	0.0414892353316723	0.0117736603534378	0.201	0.0520609969097855	1.06604864108847
TCGA.CK.4948.01B.11R.1653.07	0.0111260191476135	0.00194432895557703	0	0.0355092418241759	0	0.0673833531546572	0.0462598056506984	0.0301700572962754	0.0828816787960108	0	0.0932635071268744	0	0	0.277788981983076	0	0.0972761618946187	0	0.0946570108010873	0	0.141581450834031	0	0.0201584025353043	0.097	0.0880648829540099	1.06446689939433
TCGA.CK.4950.01A.01R.1723.07	0.0985141509747666	0	0.0263709015112437	0.099667822977002	0	0.199098300089373	0.0206072980849415	0.0625933316392184	0.0187299278020386	0	0	0.0350391630582938	0	0.171505309807406	0.053832299034763	0.120863418367331	0.0258919891737194	0	0.0355551923945415	0.0287968910252519	0	0.00293400406010957	0.043	0.153882740010166	1.02287615507881
TCGA.CK.4951.01A.01R.1410.07	0.0165974649875011	0	0.00025825075205674	0.0893869081180435	0	0	0.0171641232577602	0.0763724304194703	0.130956481250182	0	0	0.0218625927283386	0	0.24649723783209	0.142338105501181	0.160000716736499	0.0116872935403317	0.0104751671008394	0	0.0727276803769773	0.00367554739872908	0	0.124	0.0756425022915449	1.07584781966153
TCGA.CK.4952.01A.01R.1723.07	0.0460952043719463	0	0.0184578194222692	0	0	0.30094076700048	0.0173154934701613	0	0	0	0.00499527231100326	0.00174750918282018	0	0.221561994371889	0.0464737747323194	0.0911031384052779	0	0.0248830980551067	0	0.051550266402681	0.0338011575924301	0.141074504681615	0.077	0.105088849620965	1.05124761433409
TCGA.CK.5916.01A.11R.1653.07	0.0346400830287829	0	0.00370002888302826	0.114988142866586	0	0.135457640843405	0.0697089242692022	0.083521727112791	0.0183723242483972	0.0544348874719383	0.025072567282345	0.0240160106891649	0	0.144121134717243	0.0894452346165633	0.128844685082282	0.0203387555988967	0	0.0361977756844604	0	0	0.0171400776049148	0.166	0.0596273607852339	1.06519969812523
TCGA.CM.4743.01A.01R.1723.07	0.00259863144889824	0	0.00759742587879584	0.118042195018813	0	0.0426190058809499	0.136031054942167	0.062921884836034	0.0685071210967281	0	0.103250202328383	0.0921677121753729	0	0.0178384177639955	0.16891267818678	0.066557132803576	0.0572721647478202	0.0171700432959987	0	0.0280598762864051	0	0.010454453309282	0.168	0.0589848479381845	1.10153769760487
TCGA.CM.4744.01A.01R.A32Z.07	0.0208560786516913	0	0	0.452242561334193	0	0	0.210921373352192	0.0845766996326694	0.0688801704500837	0	0	0.0155467235553373	0.0143902241379273	0.0215844258996985	0.0394158724120583	0.0261381714139122	0.0359860658400474	0	0	0.00162315553342651	0.00783847778676313	0	0.0610000000000001	0.119931623884391	1.08278102380437
TCGA.CM.4746.01A.01R.1410.07	0	0	0	0.243964434947261	0	0.0929359954351923	0	0.015153515010637	0.168048984618542	0	0	0.0521652253615845	0	0.308297860227101	0.0423583622013962	0.0260468757167747	0.00301885902863474	0	0	0.0480098874528771	0	0	0.143	0.0680753697916688	1.09411300832886
TCGA.CM.4748.01A.01R.1410.07	0.0964454366910523	0	0.000430668815230321	0.0752195108712112	0	0.0562113265472176	0.0237331120497865	0.0724360715728923	0.0836382640206986	0	0.0220628892310913	0	0	0.245847736431074	0.0402017480624442	0.125049053602885	0.056658386496745	0	0	0.102065795607672	0	0	0.053	0.134474973324035	1.03495773755529
TCGA.CM.4750.01A.01R.1410.07	0.0402514355326429	0	0.0396307419352527	0.233122282038247	0	0	0.0326429197739171	0.0615780042483445	0.165079395359423	0	0	0.0247082702894444	0	0.215566149664366	0.109840991051562	0	0.0446629611790236	0	0	0.0320378025762829	0.000879046351494234	0	0.073	0.108475676279553	1.05795557735191
TCGA.CM.4751.01A.02R.1839.07	0.084191992619481	0	0.00391604623489381	0.210293085608064	0	0.0988865979816385	0.0553182437405371	0.0830426972619689	0.0708585365125409	0	0.00295346768122225	0.024416475804258	0.0224323243099509	0.0343810578926894	0.122247144199065	0.0541750061999392	0.0444318609257115	0	0.0884554630280396	0	0	0	0.0649999999999999	0.116596581508627	1.04716766787996
TCGA.CM.4752.01A.01R.1410.07	0.0884640366633053	0	0.0100685261979309	0.0979684371509851	0	0.0708774591762785	0.150887250275457	0.0999410475946919	0.0479000377229067	0	0	0.0124793154480591	0.00363273955757365	0.0819374586972486	0.0912964104930045	0.129806463622788	0.0488818049269099	0	0.0636065479339417	0	0	0.00225246453891923	0.055	0.128526236919956	1.02594745851893
TCGA.CM.5341.01A.01R.1410.07	0.0235446595962452	0	0.00408175590969431	0.0413559923242984	0	0.116371927338596	0.0440569580702807	0.022808342070233	0.0239806788552845	0	0	0	0	0.273520847639248	0.0774030007273209	0.239414172805517	0.0257817370253462	0	0	0.0528840654166609	0.0393409281587268	0.0154549340625486	0.087	0.0954527308515462	1.06234129999775
TCGA.CM.5344.01A.21R.1723.07	0.109626164859561	0	0.0234684171559563	0.0284614613802136	0	0.0504970703074766	0	0.0190081201707393	0.0661568951760807	0	0	0.0226920074416108	0	0.541436535072625	0.0545039996109692	0.060375440338036	0.00325338671149222	0	0.0205205017752391	0	0	0	0.047	0.142797560878154	1.07543576319529
TCGA.CM.5348.01A.21R.1723.07	0.0235645366753957	0	0.000224666977243435	0.0194730680482039	0	0.0505927517502693	0	0.00347388733937224	0.0474503742197659	0	0.00959817896422044	0	0	0.681215832411746	0.0197995865954275	0.0756475479749155	0.0313729061071212	0.000786519325177621	0.0361645342332505	0	0	0.00063560937789061	0.001	0.42462883087392	0.939561700355821
TCGA.CM.5349.01A.21R.1723.07	0.0741457019634763	0	0	0.0280013579848425	0	0.0830159592267923	0.00667859802748095	0.00686179916465798	0.0270907968812845	0	0.020014518488906	0.00889212444221123	0	0.576391854253866	0.0560995771123484	0.109470147479097	0	0	0.0033375649750372	0	0	0	0.002	0.390990020957655	0.944438628089393
TCGA.CM.5860.01A.01R.1653.07	0.0144722747909596	0	0.00218905842035852	0.0685102345538404	0	0.0938921402158298	0.0234735063379515	0.0656055818212319	0.0631176637012414	0	0.022904247744292	0	0	0.331793002921515	0.132811008225083	0.126793407207229	0.0165219794463688	0	0.0360323613866224	0.00188353322747624	0	0	0.22	0.0445166708970776	1.09179107017241
TCGA.CM.5861.01A.01R.1653.07	0.0463785573746329	0	0.000824361385032668	0.257185752491416	0	0.155526076427998	0	0.0225857597443587	0.0404278167390443	0	0	0.0751305046370906	0	0.177419164525906	0.115985164550068	0.0299527183340993	0	0.0444820247494583	0.0320439103246476	0	0	0.00205818871624737	0.074	0.108397517602304	1.06786471385965
TCGA.CM.5863.01A.21R.1839.07	0.0758798731322207	0	0.0121319997572731	0.110069796697055	0	0.253459971092924	0.00294128226186714	0.00225292147984677	0	0	0.0154588953995143	0	0.0115062146830039	0.137238197915281	0.0989013843606094	0.180297658179967	0.0305267452536796	0	0.0275202894844518	0.0241062969294214	0	0.0177084733728856	0.075	0.10775599229911	1.04249170033965
TCGA.CM.5864.01A.01R.1653.07	0.0301327370263599	0	0.0192391793268284	0.013339379204854	0	0.388466547008636	0.176984059556613	0	0.0092532953923716	0	0.038745173554604	0	0.012702765089248	0.161006730972978	0.0749919589910256	0.0188447855722198	0.0322429440021822	0	0.00201265526908813	0.0220377890329921	0	0	0.204	0.050303112553679	1.07261735650826
TCGA.CM.6161.01A.11R.1653.07	0.0155222071567277	0	0.0147852414203611	0.154741791185015	0	0.216033067315417	0.100754381336589	0.0430781899885895	0.0517395744571593	0	0	0	0.000678348830399574	0.147860821991878	0.0222687116225404	0.130407637932108	0.060313630230882	0	0.0137290554248607	0	0.0280873411074725	0	0.121	0.0766717089338933	1.05963069240919
TCGA.CM.6162.01A.11R.1653.07	0.0587813100984698	0	0.00580891533908924	0.0746901175125554	0	0.238556687047091	0.0288677997125616	0.00546744237033347	0.00880096039035708	0	0.0546937107272342	0	0.00844255471245509	0.164301032080671	0.0936600582971002	0.143404835716875	0.00457451354267782	0	0.0102800408210539	0.0240385130133385	0.0189719614283285	0.0566595471898084	0.095	0.0894947096945775	1.05024803490194
TCGA.CM.6163.01A.11R.1653.07	0.0669923920319662	0	0.00526481061018277	0.166397327791606	0	0.224976762590568	0.0481462059433123	0.031961025628159	0.0576210533044915	0	0.0203177239658057	0	0	0.0861330926152278	0.0561903147225541	0.122473818382476	0.0510090610042547	0	0.000686518715866212	0	0.0288510579795033	0.0329788347140266	0.088	0.0939740602293234	1.0528580937876
TCGA.CM.6164.01A.11R.1653.07	0.0305164980885878	0	0.00862161846778236	0.13966959889849	0	0.0322443675125027	0.0609017939069654	0.0743056688053532	0.0296370079149186	0	0.0237893734056085	0	0	0.317555924197444	0.125219790881385	0.0730241077748003	0.00535664793499877	0	0	0.0791576022111641	0	0	0.181	0.0556811809749698	1.08385502536
TCGA.CM.6165.01A.11R.1653.07	0.0527774333546503	0	0.00971559346745185	0.0554520083547702	0	0.168013531287338	0.0131064001343179	0.0508454476578323	0.0247185045006788	0.00031928093127249	0.00518169002380282	0	0	0.357673817413688	0.0629215475317064	0.128863665123015	0.0224100423574194	0	0.0460107475073806	0	0	0.00199029035467631	0.078	0.101919142409331	1.06124714035453
TCGA.CM.6166.01A.11R.1653.07	0.00736798854569945	0.00705590136062322	0	0.0399567123771096	0	0.145595270019166	0.0468413914295239	0.0243336031724329	0.0777904073742979	0	0.0866988409686795	0	0	0.467318023396994	0.00903386180037366	0.0179463467820341	0.00617964277312538	0	0	0.0638820099999401	0	0	0.04	0.168642201668815	1.04936122072711
TCGA.CM.6167.01A.11R.1653.07	0.137543980269803	0	0	0.0889043775607589	0	0.139486642574962	0.0100180902915838	0.000743504562629664	0.106699072448219	0	0	0.00531334334263804	0	0.0325790698372229	0.0943148621231659	0.146641465943263	0.0771041805998055	0	0.160651410445948	0	0	0	0.038	0.177039314701244	1.00801625135213
TCGA.CM.6168.01A.11R.1653.07	0.0640138167327947	0	0	0.055761078367895	0	0.173574147370418	0.00975916251195741	0.00636778880583909	0.0503245140397317	0	0.04736303013896	0	0	0.146631446254958	0.0861516378306845	0.193124968235881	0.0275317770123881	0	0	0.0875109873871893	0.0295561674255498	0.022329477885753	0.088	0.0942448764751682	1.04655818543205
TCGA.CM.6169.01A.11R.1653.07	0.0145407089348557	0	0.00119092915013552	0.104240690800036	0	0.110487683083727	0.0963621160732708	0.0282870466473595	0.0591522592311372	0	0.0222194372422599	0	0	0.270737286092935	0.0587568893666049	0.148607883603158	0.00749773628691586	0	0	0.0405987697938938	0.0282283408647258	0.00909222282898569	0.344	0.0248679892569001	1.08438668670863
TCGA.CM.6170.01A.11R.1653.07	0.0466331398993952	0	0.0100518051834535	0.0744023998133554	0	0.164905731582123	0.0344816459147481	0.0715128126980399	0.0415547337237818	0	0.0299688265601144	0	0	0.263580482907487	0.103952877030677	0.108048531484307	0.0050972661616904	0	0	0.0283725940572507	0	0.0174371529835773	0.154	0.0643297655927484	1.07079281242532
TCGA.CM.6171.01A.11R.1653.07	0.0660251348160339	0	0.00582413069297353	0.0459374443966017	0	0.268345939372466	0.0419408701527993	0.0142060863326182	0	0	0.0054643532477848	0.0167883379423709	0	0.131209102500322	0.0756260262304474	0.11041335714501	0.0185272471421851	0.00577409814404599	0	0.0750944122090261	0	0.118823459675315	0.0620000000000001	0.119246729433386	1.03855788324202
TCGA.CM.6172.01A.11R.1653.07	0.0529248050176155	0	0.0170302869939106	0.0595242482165407	0	0.311292747892054	0	0.00838113337739809	0.0520391364701494	0	0	0	0.0409517735470246	0.22688455598055	0.00787677745030602	0.130942314214648	0.00401547572179542	0.00649979179125105	0	0.0744812248482159	0.00715572847854133	0	0.122	0.0765360802134003	1.06377094042031
TCGA.CM.6674.01A.11R.1839.07	0.0645660514069406	0	0.00676456732655591	0.105543086762894	0	0.184785631506015	0.039167223065522	0.0230552813363542	0.0277492582910544	0	0.00296686958207454	0.0410385014977891	0	0.186008888225444	0.152797685175049	0.0915070073338745	0.0342029625407981	0	0.0398469859496348	0	0	0	0.043	0.156656821231853	1.02999265273288
TCGA.CM.6676.01A.11R.1839.07	0.048833548081764	0	0.000740425110521153	0.04983535474201	0	0.135295058740609	0.0854402182593327	0.0132541193773355	0.0551096866578022	0	0.0794857944904563	0	0	0.414947246946706	0.0259865952581666	0.0238253957438751	0.00802257446895798	0	0	0.0592239821224631	0	0	0.048	0.142357774122442	1.04949254333486
TCGA.CM.6677.01A.11R.1839.07	0.0276622105235676	0	0.00241994178139115	0.118254960897439	0	0.142159214221134	0.09946645018065	0.0313068063928153	0.0535610991440101	0	0.016444915293612	0.00694970860431383	0	0.156769444024079	0.0761010781384467	0.152010692301112	0.0459120876584346	0	0.0651297957741292	0.00585159506486573	0	0	0.271	0.0344890720373258	1.06669115722287
TCGA.CM.6679.01A.11R.1839.07	0.0416932004781889	0	0.00962502263744753	0.0416862779809987	0	0.197750014563966	0.00953596923496503	0.0959623722128547	0.0298261529500027	0	0	0.0200292577231339	0	0.33064771862921	0.0653564792944237	0.090593948670019	0.0274822056514224	0	0.0372123242750641	0.00111355388755242	0	0.00148550181075123	0.216	0.0457037747676675	1.08306543751452
TCGA.CM.6680.01A.11R.1839.07	0.0191586975816128	0	0.00474345517139973	0.0342351556238615	0	0.359943187471859	0.026129222628413	0.0395577742309404	0.0847498381283208	0	0.0251412017536936	0	0	0.195036174090764	0.0503203795643513	0.122876345716653	0.00772606598706268	0.00304966751760246	0	0.0273328345334666	0	0	0.356	0.0229447034903575	1.09544051671893
TCGA.D5.5538.01A.01R.1653.07	0.0272253971811349	0	0.0393116973909714	0.0559941154658882	0	0.0893458251606966	0.0138324874180755	0.0511167410212099	0.0514972480988703	0	0.0149095949518009	0	0	0.373230046765601	0.0789910337500326	0.120660256472301	0.0128835174748158	0	0	0.0345772072782493	0.0160417828571283	0.0203830487132237	0.114	0.0797026971853506	1.07582955113691
TCGA.D5.5539.01A.01R.1653.07	0.0584095863938782	0	0.0019494760117077	0.0499074658395738	0	0.11192916300063	0.00627139226368665	0.0102994823597176	0.0511535868196216	0	0	0	0	0.413298464358571	0.0543267488600485	0.146387198579759	0	0	0	0.0885297929940313	0.007537642518775	0	0.099	0.0870357647567222	1.08587064425579
